date,open,high,low,close,volume
 2007-01-30,2586.52,2599.45,2531.78,2551.88,78211528
 2007-01-31,2544.3,2548.18,2367.67,2385.33,80909136
 2007-02-01,2350.6,2410.42,2310.57,2395.17,65078096
 2007-02-02,2397.06,2403.62,2293.28,2298,59377152
 2007-02-05,2282.77,2304.32,2247.93,2271.8,47587504
 2007-02-06,2271.37,2316.7,2198.9,2316.04,67010648
 2007-02-07,2330.43,2390.87,2330.43,2369.79,70106392
 2007-02-08,2376.63,2415.96,2354.7,2410.6,62656540
 2007-02-09,2412.64,2417.64,2376.02,2397.25,55515532
 2007-02-12,2397.85,2485.76,2396.79,2485.39,54992320
 2007-02-13,2498.34,2526.23,2489.66,2522.63,51528864
 2007-02-14,2527.56,2594.66,2520.53,2588.35,62777280
 2007-02-15,2607.63,2669.18,2607.63,2668.63,71631328
 2007-02-16,2692.67,2717.57,2660.49,2676.74,75908784
 2007-02-26,2679.26,2710.3,2641.12,2707.68,74531560
 2007-02-27,2717.81,2719.52,2454.92,2457.49,107736808
 2007-02-28,2413.42,2554.23,2413.33,2544.57,82822568
 2007-03-01,2550.26,2550.33,2439.5,2473.54,82159656
 2007-03-02,2468.67,2523.86,2455.82,2508.73,57946804
 2007-03-05,2503.82,2541.82,2409.72,2475.61,68517488
 2007-03-06,2467.74,2539.45,2452.14,2520.29,52633152
 2007-03-07,2532.98,2594.46,2532.15,2589.44,59720948
 2007-03-08,2597.72,2628.45,2565.11,2627.63,55386560
 2007-03-09,2632.8,2643.81,2587.49,2611.39,70411328
 2007-03-12,2612.96,2619.5,2563.37,2616.17,62468920
 2007-03-13,2620.72,2641.63,2605.23,2640.17,65788908
 2007-03-14,2609.93,2625.12,2546.65,2597.36,68952088
 2007-03-15,2595.54,2645.88,2595.54,2645.55,63778488
 2007-03-16,2656.01,2665.39,2576.32,2604.23,75331848
 2007-03-19,2533.71,2674.8,2523.3,2659.41,73983568
 2007-03-20,2669.64,2674.47,2645.25,2672.77,61249728
 2007-03-21,2685.93,2703,2666.89,2702.6,64612956
 2007-03-22,2720.46,2740.28,2702.41,2711.32,83308072
 2007-03-23,2710.36,2726.62,2653.79,2716.27,73911920
 2007-03-26,2725.4,2764.4,2713.93,2764.03,76074776
 2007-03-27,2770.35,2789.97,2753.02,2784.02,80725128
 2007-03-28,2787.24,2806.08,2689.11,2797.65,112209968
 2007-03-29,2802.38,2830.08,2782.93,2783.3,106567240
 2007-03-30,2768.71,2801.95,2753.15,2781.78,62950704
 2007-04-02,2793.96,2850.15,2793.96,2850.11,69247880
 2007-04-03,2861.9,2888.33,2852.57,2888.11,77014496
 2007-04-04,2893.38,2924.68,2875.69,2911.82,75506656
 2007-04-05,2909.5,2950.66,2895.42,2945.04,74138992
 2007-04-06,2921.73,2977.46,2911.05,2972.01,79102328
 2007-04-09,2988.38,3043.06,2988.38,3038.17,90901704
 2007-04-10,3053.35,3081.62,2993.11,3081.57,100888344
 2007-04-11,3092.08,3121.54,3059.28,3121.32,101669936
 2007-04-12,3129.25,3176.69,3114.91,3176.44,92535184
 2007-04-13,3182.78,3211.61,3154.11,3169.23,100653120
 2007-04-16,3177.3,3256.57,3177.29,3256,87928944
 2007-04-17,3273.43,3288.17,3182.95,3283.6,105307104
 2007-04-18,3294.21,3311.98,3244.93,3304.5,101426704
 2007-04-19,3297.95,3297.95,3065.28,3150.3,115270008
 2007-04-20,3165.67,3297.41,3165.67,3289.28,94469872
 2007-04-23,3330.8,3433.52,3330.8,3431.32,109958992
 2007-04-24,3462.48,3490.81,3418.3,3445.2,114643008
 2007-04-25,3432.02,3467.83,3376.08,3448.28,100580672
 2007-04-26,3465.11,3493.91,3438.88,3493.58,78997688
 2007-04-27,3499.94,3503.89,3436,3470.52,80698640
 2007-04-30,3487.36,3568.68,3478.93,3558.71,94302864
 2007-05-08,3643.81,3699.37,3618.78,3686.03,106788736
 2007-05-09,3699.3,3717.34,3556.61,3701.28,140648352
 2007-05-10,3703.52,3742.23,3671.81,3724.51,115419920
 2007-05-11,3696.29,3715.37,3629.71,3702.61,88961760
 2007-05-14,3648.27,3769.16,3620.86,3734.42,91098048
 2007-05-15,3739.05,3751.64,3600.21,3604.64,93578568
 2007-05-16,3598,3700.65,3557.2,3700.29,86229264
 2007-05-17,3716.44,3794.16,3705.27,3778.6,90256480
 2007-05-18,3771.27,3805.21,3746.24,3776.63,82418896
 2007-05-21,3650.8,3843.84,3643.08,3831.44,98478648
 2007-05-22,3849.04,3893.19,3849.04,3870.49,109618184
 2007-05-23,3879.76,3939.49,3853.91,3938.95,98523168
 2007-05-24,3953.89,3972.58,3858.51,3919.75,113814264
 2007-05-25,3907.73,3996.85,3888.31,3985.25,95416616
 2007-05-28,4033.92,4091.94,4027.36,4072.58,114041848
 2007-05-29,4090.9,4168.53,4079.87,4168.29,113267224
 2007-05-30,3906.04,4104.2,3849.7,3886.46,132739136
 2007-05-31,3828.92,3991.73,3683.56,3927.95,126078248
 2007-06-01,3953.1,4014.15,3780.03,3803.96,119924008
 2007-06-04,3804.96,3822.41,3503.94,3511.43,90531016
 2007-06-05,3407,3635.15,3246.73,3634.63,113768040
 2007-06-06,3652.89,3712.53,3550.74,3677.58,95951512
 2007-06-07,3694.55,3802.3,3684.46,3802.3,94190584
 2007-06-08,3814.19,3861.21,3769.15,3837.87,89074744
 2007-06-11,3876.07,3937.79,3870.23,3931.86,90982280
 2007-06-12,3953.96,4036.35,3834.02,4036.11,99389776
 2007-06-13,4071.74,4146.52,4064.15,4118.27,109452944
 2007-06-14,4103.52,4132,4022.78,4075.82,86609184
 2007-06-15,4043.11,4115.73,4025.1,4099.38,68779600
 2007-06-18,4178.76,4246.4,4177.19,4227.57,87872912
 2007-06-19,4227.59,4254.71,4186.18,4253,81540472
 2007-06-20,4268.65,4292.2,4138.33,4157.6,86863016
 2007-06-21,4140.69,4208.87,4110.96,4197.28,73739472
 2007-06-22,4203.13,4220.92,3970.35,4051.43,79552376
 2007-06-25,4066.45,4105.99,3850.84,3877.59,70031040
 2007-06-26,3804.41,3929.37,3752.93,3928.21,58885112
